"sex","age","delta","g","adj_formula_fed","intake_ref","act","intake_act"
"male",492,14.0869021721467,2.11636042367127,1.00975211193961,1182.67135820856,0.99,1170.84464462647
"male",493,14.0992081363942,2.12043599749247,1.00953619778881,1183.00979795729,0.99,1171.17969997772
"male",494,14.1115259984033,2.12451982089138,1.00932145460622,1183.34804809319,0.99,1171.51456761226
"male",495,14.1238558858757,2.12861079398362,1.00910790136747,1183.68611743069,0.99,1171.84925625638
"male",496,14.136197926513,2.1327078168848,1.00889555704818,1184.02401478423,0.99,1172.18377463639
"male",497,14.1485522480171,2.13680978971052,1.00868444062396,1184.36174896827,0.99,1172.51813147859
"male",498,14.1609189780896,2.14091561257642,1.00847457107044,1184.69932879725,0.99,1172.85233550928
"male",499,14.1732982444323,2.1450241855981,1.00826596736323,1185.03676308561,0.99,1173.18639545476
"male",500,14.1856901747468,2.14913440889117,1.00805864847795,1185.3740606478,0.99,1173.52032004132
"male",501,14.1980948967349,2.15324518257126,1.00785263339022,1185.71123029826,0.99,1173.85411799528
"male",502,14.2105125380983,2.15735540675397,1.00764794107566,1186.04828085144,0.99,1174.18779804292
"male",503,14.2229432265386,2.16146398155493,1.00744459050989,1186.38522112178,0.99,1174.52136891056
"male",504,14.2353870897576,2.16556980708975,1.00724260066853,1186.72205992372,0.99,1174.85483932448
"male",505,14.2478442554571,2.16967178347403,1.00704199052718,1187.05880607172,0.99,1175.188218011
"male",506,14.2603148513387,2.17376881082341,1.00684277906149,1187.39546838021,0.99,1175.5215136964
"male",507,14.2727990051041,2.17785978925348,1.00664498524705,1187.73205566363,0.99,1175.854735107
"male",508,14.285296844455,2.18194361887988,1.0064486280595,1188.06857673645,0.99,1176.18789096908
"male",509,14.2978084970932,2.1860191998182,1.00625372647444,1188.40504041309,0.99,1176.52099000896
"male",510,14.3103340907204,2.19008543218407,1.0060602994675,1188.74145550801,0.99,1176.85404095293
"male",511,14.3228737530382,2.1941412160931,1.0058683660143,1189.07783083564,0.99,1177.18705252729
"male",512,14.3354276117484,2.19818545166091,1.00567794509046,1189.41417521044,0.99,1177.52003345833
"male",513,14.3479957945528,2.20221703900311,1.00548905567159,1189.75049744684,0.99,1177.85299247238
"male",514,14.3605784291529,2.20623487823531,1.00530171673331,1190.0868063593,0.99,1178.18593829571
"male",515,14.3731756432506,2.21023786947314,1.00511594725125,1190.42311076225,0.99,1178.51887965463
"male",516,14.3857875645475,2.2142249128322,1.00493176620101,1190.75941947015,0.99,1178.85182527545
"male",517,14.3984143207453,2.21819490842812,1.00474919255822,1191.09574129743,0.99,1179.18478388446
"male",518,14.4110560395458,2.22214675637649,1.0045682452985,1191.43208505854,0.99,1179.51776420796
"male",519,14.4237128486507,2.22607935679295,1.00438894339747,1191.76845956793,0.99,1179.85077497225
"male",520,14.4363848757616,2.22999160979311,1.00421130583074,1192.10487364004,0.99,1180.18382490364
"male",521,14.4490722485804,2.23388241549257,1.00403535157394,1192.44133608931,0.99,1180.51692272842
"male",522,14.4617750948086,2.23775067400696,1.00386109960268,1192.77785573019,0.99,1180.85007717289
"male",523,14.4744935421481,2.24159528545189,1.00368856889258,1193.11444137713,0.99,1181.18329696336
"male",524,14.4872277183005,2.24541514994297,1.00351777841926,1193.45110184456,0.99,1181.51659082612
"male",525,14.4999777509675,2.24920916759583,1.00334874715834,1193.78784594694,0.99,1181.84996748747
"male",526,14.5127437678509,2.25297623852607,1.00318149408543,1194.12468249871,0.99,1182.18343567372
"male",527,14.5255258966523,2.2567152628493,1.00301603817616,1194.4616203143,0.99,1182.51700411116
"male",528,14.5383242650735,2.26042514068116,1.00285239840615,1194.79866820818,0.99,1182.8506815261
"male",529,14.5511390008162,2.26410477213724,1.00269059375101,1195.13583499478,0.99,1183.18447664483
"male",530,14.563970231582,2.26775305733317,1.00253064318636,1195.47312948854,0.99,1183.51839819365
"male",531,14.5768180850728,2.27136889638455,1.00237256568782,1195.81056050391,0.99,1183.85245489887
"male",532,14.5896826889902,2.27495118940701,1.00221638023101,1196.14813685534,0.99,1184.18665548679
"male",533,14.602564171036,2.27849883651616,1.00206210579154,1196.48586735727,0.99,1184.5210086837
"male",534,14.6154626589117,2.28201073782761,1.00190976134505,1196.82376082415,0.99,1184.85552321591
"male",535,14.6283782803192,2.28548579345698,1.00175936586714,1197.16182607041,0.99,1185.19020780971
"male",536,14.6413111629602,2.28892290351988,1.00161093833343,1197.50007191051,0.99,1185.52507119141
"male",537,14.6542614345364,2.29232096813194,1.00146449771955,1197.83850715889,0.99,1185.8601220873
"male",538,14.6672292227494,2.29567888740875,1.0013200630011,1198.17714062999,0.99,1186.19536922369
"male",539,14.6802146553011,2.29899556146595,1.00117765315372,1198.51598113826,0.99,1186.53082132688
"male",540,14.693217859893,2.30226989041913,1.00103728715302,1198.85503749814,0.99,1186.86648712316
"male",541,14.706238964227,2.30550077438393,1.00089898397461,1199.19431852408,0.99,1187.20237533884
"male",542,14.7192780960047,2.30868711347594,1.00076276259412,1199.53383303052,0.99,1187.53849470022
"male",543,14.7323353829278,2.3118278078108,1.00062864198716,1199.87358983191,0.99,1187.87485393359
"male",544,14.7454109526981,2.31492175750411,1.00049664112936,1200.21359774269,0.99,1188.21146176526
"male",545,14.7585049330172,2.31796786267148,1.00036677899633,1200.55386557731,0.99,1188.54832692153
"male",546,14.771617451587,2.32096502342854,1.00023907456369,1200.8944021502,0.99,1188.8854581287
"male",547,14.784748636109,2.32391213989089,1.00011354680706,1201.23521627582,0.99,1189.22286411307
"male",548,14.79789861423,2.32680811229719,0.999990214699214,1201.57631676738,0.99,1189.5605535997
"male",549,14.8110673785922,2.32965214308374,0.999869090230679,1201.91770939474,0.99,1189.8985323008
"male",550,14.8242544964121,2.33244438696868,0.999750163389589,1202.25939033774,0.99,1190.23679643436
"male",551,14.8374594513179,2.33518518577709,0.999633419840989,1202.60135389188,0.99,1190.57534035296
"male",552,14.8506817269375,2.33787488133407,0.999518845249923,1202.9435943527,0.99,1190.91415840917
"male",553,14.8639208068989,2.34051381546471,0.999406425281436,1203.28610601572,0.99,1191.25324495556
"male",554,14.8771761748301,2.34310232999411,0.999296145600571,1203.62888317646,0.99,1191.5925943447
"male",555,14.8904473143591,2.34564076674737,0.999187991872373,1203.97192013046,0.99,1191.93220092915
"male",556,14.903733709114,2.34812946754956,0.999081949761887,1204.31521117322,0.99,1192.27205906149
"male",557,14.9170348427227,2.3505687742258,0.998978004934158,1204.65875060029,0.99,1192.61216309428
"male",558,14.9303501988133,2.35295902860118,0.998876143054228,1205.00253270718,0.99,1192.9525073801
"male",559,14.9436792610137,2.35530057250078,0.998776349787144,1205.34655178941,0.99,1193.29308627152
"male",560,14.9570215129519,2.35759374774971,0.998678610797949,1205.69080214252,0.99,1193.63389412109
"male",561,14.970376438256,2.35983889617306,0.998582911751688,1206.03527806203,0.99,1193.97492528141
"male",562,14.9837435205539,2.36203635959592,0.998489238313404,1206.37997384345,0.99,1194.31617410502
"male",563,14.9971222434736,2.36418647984338,0.998397576148144,1206.72488378233,0.99,1194.6576349445
"male",564,15.0105120906433,2.36628959874055,0.99830791092095,1207.07000217417,0.99,1194.99930215243
"male",565,15.0239125456907,2.36834605811252,0.998220228296868,1207.41532331451,0.99,1195.34117008137
"male",566,15.037323092244,2.37035619978437,0.998134513940941,1207.76084149888,0.99,1195.68323308389
"male",567,15.0507432139312,2.37232036558121,0.998050753518215,1208.10655102278,0.99,1196.02548551256
"male",568,15.0641723943802,2.37423889732813,0.997968932693733,1208.45244618176,0.99,1196.36792171994
"male",569,15.0776101172191,2.37611213685023,0.99788903713254,1208.79852127133,0.99,1196.71053605862
"male",570,15.0910558660758,2.37794042597259,0.997811052499681,1209.14477058703,0.99,1197.05332288116
"male",571,15.1045091245784,2.37972410652032,0.997734964460199,1209.49118842436,0.99,1197.39627654012
"male",572,15.1179693763549,2.3814635203185,0.99766075867914,1209.83776907887,0.99,1197.73939138808
"male",573,15.1314361050332,2.38315900919224,0.997588420821547,1210.18450684607,0.99,1198.08266177761
"male",574,15.1449087942414,2.38481091496661,0.997517936552465,1210.53139602148,0.99,1198.42608206127
"male",575,15.1583869276075,2.38641957946674,0.997449291536939,1210.87843090064,0.99,1198.76964659164
"male",576,15.1718699887594,2.38798534451769,0.997382471440012,1211.22560577907,0.99,1199.11334972128
"male",577,15.1853574613252,2.38950855194458,0.99731746192673,1211.57291495229,0.99,1199.45718580277
"male",578,15.1988488289329,2.39098954357249,0.997254248662136,1211.92035271583,0.99,1199.80114918867
"male",579,15.2123435752105,2.39242866122651,0.997192817311276,1212.26791336521,0.99,1200.14523423156
"male",580,15.225841183786,2.39382624673176,0.997133153539193,1212.61559119595,0.99,1200.48943528399
"male",581,15.2393411382873,2.3951826419133,0.997075243010932,1212.96338050359,0.99,1200.83374669855
"male",582,15.2528429223426,2.39649818859625,0.997019071391537,1213.31127558364,0.99,1201.17816282781
"male",583,15.2663460195797,2.3977732286057,0.996964624346053,1213.65927073164,0.99,1201.52267802432
"male",584,15.2798499136267,2.39900810376673,0.996911887539524,1214.00736024309,0.99,1201.86728664066
"male",585,15.2933540881117,2.40020315590445,0.996860846636994,1214.35553841354,0.99,1202.21198302941
"male",586,15.3068580266625,2.40135872684395,0.996811487303509,1214.7037995385,0.99,1202.55676154312
"male",587,15.3203612129072,2.40247515841032,0.996763795204112,1215.05213791351,0.99,1202.90161653437
"male",588,15.3338631304738,2.40355279242867,0.996717756003847,1215.40054783407,0.99,1203.24654235573
"male",589,15.3473632629903,2.40459197072407,0.99667335536776,1215.74902359573,0.99,1203.59153335977
"male",590,15.3608610940847,2.40559303512163,0.996630578960894,1216.09755949399,0.99,1203.93658389905
"male",591,15.3743561073851,2.40655632744644,0.996589412448295,1216.4461498244,0.99,1204.28168832616
"male",592,15.3878477865193,2.4074821895236,0.996549841495005,1216.79478888247,0.99,1204.62684099365
"male",593,15.4013356151155,2.4083709631782,0.996511851766071,1217.14347096373,0.99,1204.97203625409
"male",594,15.4148190768015,2.40922299023533,0.996475428926535,1217.4921903637,0.99,1205.31726846006
"male",595,15.4282976552055,2.41003861252009,0.996440558641444,1217.8409413779,0.99,1205.66253196412
"male",596,15.4417708339554,2.41081817185758,0.99640722657584,1218.18971830187,0.99,1206.00782111885
"male",597,15.4552380966793,2.41156201007288,0.996375418394769,1218.53851543112,0.99,1206.35313027681
"male",598,15.468698927005,2.4122704689911,0.996345119763274,1218.88732706119,0.99,1206.69845379057
"male",599,15.4821528085607,2.41294389043732,0.996316316346401,1219.23614748759,0.99,1207.04378601271
"male",600,15.4955992249743,2.41358261623665,0.996288993809193,1219.58497100585,0.99,1207.38912129579
"male",601,15.5090376598738,2.41418698821417,0.996263137816696,1219.93379191149,0.99,1207.73445399238
"male",602,15.5224675968873,2.41475734819498,0.996238734033953,1220.28260450005,0.99,1208.07977845505
"male",603,15.5358885196427,2.41529403800417,0.996215768126009,1220.63140306704,0.99,1208.42508903637
"male",604,15.549299911768,2.41579739946685,0.996194225757908,1220.98018190799,0.99,1208.77038008891
"male",605,15.5627012568913,2.41626777440809,0.996174092594694,1221.32893531842,0.99,1209.11564596523
"male",606,15.5760920386405,2.41670550465301,0.996155354301414,1221.67765759386,0.99,1209.46088101792
"male",607,15.5894717406437,2.41711093202668,0.996137996543109,1222.02634302983,0.99,1209.80607959953
"male",608,15.6028398465288,2.41748439835422,0.996122004984826,1222.37498592187,0.99,1210.15123606265
"male",609,15.6161958399239,2.4178262454607,0.996107365291607,1222.72358056548,0.99,1210.49634475983
"male",610,15.6295392044569,2.41813681517123,0.996094063128498,1223.0721212562,0.99,1210.84140004364
"male",611,15.6428694237559,2.4184164493109,0.996082084160544,1223.42060228956,0.99,1211.18639626666
"male",612,15.6561859814488,2.41866548970481,0.996071414052788,1223.76901796107,0.99,1211.53132778146
"male",613,15.6694883611637,2.41888427817804,0.996062038470275,1224.11736256626,0.99,1211.8761889406
"male",614,15.6827760465285,2.4190731565557,0.99605394307805,1224.46563040066,0.99,1212.22097409665
"male",615,15.6960485211713,2.41923246666288,0.996047113541156,1224.81381575979,0.99,1212.56567760219
"male",616,15.7093052687201,2.41936255032466,0.996041535524638,1225.16191293917,0.99,1212.91029380978
"male",617,15.7225457728028,2.41946374936616,0.996037194693541,1225.50991623433,0.99,1213.25481707199
"male",618,15.7357695170475,2.41953640561245,0.996034076712909,1225.8578199408,0.99,1213.5992417414
"male",619,15.7489759850821,2.41958086088864,0.996032167247787,1226.2056183541,0.99,1213.94356217056
"male",620,15.7621646605348,2.41959745701982,0.996031451963218,1226.55330576976,0.99,1214.28777271206
"male",621,15.7753350270334,2.41958653583108,0.996031916524248,1226.90087648329,0.99,1214.63186771846
"male",622,15.788486568206,2.41954843914753,0.99603354659592,1227.24832479022,0.99,1214.97584154232
"male",623,15.8016187676806,2.41948350879424,0.996036327843279,1227.59564498609,0.99,1215.31968853623
"male",624,15.8147311090851,2.41939208659633,0.99604024593137,1227.94283136641,0.99,1215.66340305274
"male",625,15.8278230760477,2.41927451437887,0.996045286525236,1228.2898782267,0.99,1216.00697944443
"male",626,15.8408941521962,2.41913113396697,0.996051435289923,1228.6367798625,0.99,1216.35041206387
"male",627,15.8539438211587,2.41896228718573,0.996058677890474,1228.98353056932,0.99,1216.69369526363
"male",628,15.8669715665632,2.41876831586023,0.996066999991935,1229.3301246427,0.99,1217.03682339627
"male",629,15.8799768720377,2.41854956181556,0.996076387259349,1229.67655637815,0.99,1217.37979081437
"male",630,15.8929592212102,2.41830636687684,0.996086825357761,1230.02282007121,0.99,1217.72259187049
"male",631,15.9059180977087,2.41803907286914,0.996098299952215,1230.36891001739,0.99,1218.06522091721
"male",632,15.9188529851612,2.41774802161756,0.996110796707756,1230.71482051222,0.99,1218.40767230709
"male",633,15.9317633671957,2.4174335549472,0.996124301289428,1231.06054585122,0.99,1218.74994039271
"male",634,15.9446487274402,2.41709601468315,0.996138799362276,1231.40608032993,0.99,1219.09201952663
"male",635,15.9575085495227,2.41673574265051,0.996154276591343,1231.75141824386,0.99,1219.43390406142
"male",636,15.9703423170712,2.41635308067437,0.996170718641676,1232.09655388854,0.99,1219.77558834965
"male",637,15.9831495137137,2.41594837057983,0.996188111178316,1232.44148155949,0.99,1220.1170667439
"male",638,15.9959296230783,2.41552195419197,0.99620643986631,1232.78619555224,0.99,1220.45833359672
"male",639,16.0086821287928,2.4150741733359,0.996225690370702,1233.13069016232,0.99,1220.7993832607
"male",640,16.0214065144854,2.41460536983671,0.996245848356535,1233.47495968524,0.99,1221.14021008839
"male",641,16.034102263784,2.41411588551949,0.996266899488855,1233.81899841654,0.99,1221.48080843237
"male",642,16.0467688603166,2.41360606220934,0.996288829432706,1234.16280065173,0.99,1221.82117264522
"male",643,16.0594057877113,2.41307624173135,0.996311623853132,1234.50636068635,0.99,1222.16129707949
"male",644,16.0720125295959,2.41252676591061,0.996335268415177,1234.84967281591,0.99,1222.50117608775
"male",645,16.0845885695986,2.41195797657223,0.996359748783887,1235.19273133595,0.99,1222.84080402259
"male",646,16.0971333913473,2.41137021554129,0.996385050624305,1235.53553054198,0.99,1223.18017523656
"male",647,16.1096464784701,2.41076382464289,0.996411159601476,1235.87806472953,0.99,1223.51928408224
"male",648,16.1221273145949,2.41013914570212,0.996438061380444,1236.22032819413,0.99,1223.85812491219
"male",649,16.1345753833497,2.40949652054409,0.996465741626254,1236.5623152313,0.99,1224.19669207899
"male",650,16.1469901683626,2.40883629099387,0.99649418600395,1236.90402013656,0.99,1224.5349799352
"male",651,16.1593711532615,2.40815879887657,0.996523380178576,1237.24543720545,0.99,1224.87298283339
"male",652,16.1717178216745,2.40746438601729,0.996553309815178,1237.58656073347,0.99,1225.21069512614
"male",653,16.1840296572295,2.40675339424111,0.996583960578798,1237.92738501617,0.99,1225.54811116601
"male",654,16.1963061435546,2.40602616537313,0.996615318134482,1238.26790434906,0.99,1225.88522530557
"male",655,16.2085467642777,2.40528304123844,0.996647368147275,1238.60811302767,0.99,1226.2220318974
"male",656,16.2207510030268,2.40452436366215,0.99668009628222,1238.94800534752,0.99,1226.55852529405
"male",657,16.2329183434301,2.40375047446934,0.996713488204362,1239.28757560415,0.99,1226.8946998481
"male",658,16.2450482691153,2.40296171548511,0.996747529578745,1239.62681809306,0.99,1227.23054991213
"male",659,16.2571402637107,2.40215842853454,0.996782206070414,1239.96572710979,0.99,1227.56606983869
"male",660,16.2691938108441,2.40134095544275,0.996817503344413,1240.30429694986,0.99,1227.90125398036
"male",661,16.2812083941435,2.40050963803482,0.996853407065787,1240.6425219088,0.99,1228.23609668971
"male",662,16.2931834972371,2.39966481813584,0.996889902899579,1240.98039628213,0.99,1228.57059231931
"male",663,16.3051186037527,2.39880683757092,0.996926976510836,1241.31791436538,0.99,1228.90473522173
"male",664,16.3170131973184,2.39793603816514,0.996964613564599,1241.65507045407,0.99,1229.23851974953
"male",665,16.3288667615621,2.39705276174359,0.997002799725916,1241.99185884372,0.99,1229.57194025528
"male",666,16.3406787801119,2.39615735013139,0.997041520659828,1242.32827382986,0.99,1229.90499109157
"male",667,16.3524487365958,2.39525014515361,0.997080762031382,1242.66430970802,0.99,1230.23766661094
"male",668,16.3641761146418,2.39433148863535,0.997120509505621,1242.99996077372,0.99,1230.56996116598
"male",669,16.3758603978779,2.39340172240171,0.99716074874759,1243.33522132248,0.99,1230.90186910926
"male",670,16.3875010699321,2.39246118827778,0.997201465422333,1243.67008564983,0.99,1231.23338479334
"male",671,16.3990976144323,2.39151022808865,0.997242645194895,1244.0045480513,0.99,1231.56450257079
"male",672,16.4106495150066,2.39054918365943,0.99728427373032,1244.3386028224,0.99,1231.89521679418
"male",673,16.422156255283,2.3895783968152,0.997326336693653,1244.67224425867,0.99,1232.22552181608
"male",674,16.4336173188896,2.38859820938106,0.997368819749937,1245.00546665562,0.99,1232.55541198907
"male",675,16.4450321894542,2.3876089631821,0.997411708564218,1245.33826430879,0.99,1232.8848816657
"male",676,16.4564003506049,2.38661100004343,0.997454988801539,1245.67063151369,0.99,1233.21392519856
"male",677,16.4677212859697,2.38560466179012,0.997498646126945,1246.00256256586,0.99,1233.5425369402
"male",678,16.4789944791766,2.38459029024728,0.997542666205481,1246.33405176081,0.99,1233.8707112432
"male",679,16.4902194138536,2.38356822724,0.997587034702191,1246.66509339408,0.99,1234.19844246013
"male",680,16.5013955736288,2.38253881459338,0.997631737282119,1246.99568176117,0.99,1234.52572494356
"male",681,16.51252244213,2.38150239413251,0.99767675961031,1247.32581115763,0.99,1234.85255304606
"male",682,16.5235995029854,2.38045930768248,0.997722087351808,1247.65547587898,0.99,1235.17892112019
"male",683,16.5346262398228,2.37940989706839,0.997767706171658,1247.98467022073,0.99,1235.50482351853
"male",684,16.5456021362704,2.37835450411533,0.997813601734904,1248.31338847842,0.99,1235.83025459364
"male",685,16.5565266759561,2.37729347064841,0.99785975970659,1248.64162494757,0.99,1236.1552086981
"male",686,16.5673993425079,2.3762271384927,0.99790616575176,1248.96937392371,0.99,1236.47968018447
"male",687,16.5782196195539,2.37515584947331,0.997952805535461,1249.29662970235,0.99,1236.80366340533
"male",688,16.5889869907219,2.37407994541533,0.997999664722734,1249.62338657903,0.99,1237.12715271324
"male",689,16.5997009396401,2.37299976814386,0.998046728978626,1249.94963884926,0.99,1237.45014246077
"male",690,16.6103609499365,2.37191565948399,0.998093983968179,1250.27538080858,0.99,1237.77262700049
"male",691,16.6209665052389,2.37082796126081,0.99814141535644,1250.6006067525,0.99,1238.09460068498
"male",692,16.6315170891755,2.36973701529942,0.998189008808453,1250.92531097656,0.99,1238.41605786679
"male",693,16.6420121853743,2.36864316342491,0.99823674998926,1251.24948777627,0.99,1238.73699289851
"male",694,16.6524512774631,2.36754674746238,0.998284624563908,1251.57313144717,0.99,1239.05740013269
"male",695,16.6628338490701,2.36644810923693,0.99833261819744,1251.89623628477,0.99,1239.37727392192
"male",696,16.6731593838233,2.36534759057364,0.998380716554901,1252.2187965846,0.99,1239.69660861876
"male",697,16.6834273653506,2.36424553329761,0.998428905301335,1252.54080664219,0.99,1240.01539857577
"male",698,16.6936372772801,2.36314227923393,0.998477170101788,1252.86226075306,0.99,1240.33363814553
"male",699,16.7037886032397,2.36203817020771,0.998525496621302,1253.18315321273,0.99,1240.65132168061
"male",700,16.7138808268574,2.36093354804403,0.998573870524922,1253.50347831674,0.99,1240.96844353357
"male",701,16.7239134317613,2.35982875456799,0.998622277477694,1253.82323036059,0.99,1241.28499805699
"male",702,16.7338859015794,2.35872413160468,0.998670703144661,1254.14240363983,0.99,1241.60097960343
"male",703,16.7437977199396,2.3576200209792,0.998719133190867,1254.46099244997,0.99,1241.91638252547
"male",704,16.75364837047,2.35651676451664,0.998767553281358,1254.77899108654,0.99,1242.23120117568
"male",705,16.7634373367985,2.3554147040421,0.998815949081178,1255.09639384507,0.99,1242.54542990662
"male",706,16.7731641025532,2.35431418138067,0.99886430625537,1255.41319502107,0.99,1242.85906307086
"male",707,16.7828281513621,2.35321553835744,0.998912610468979,1255.72938891007,0.99,1243.17209502097
"male",708,16.7924289668532,2.35211911679751,0.998960847387051,1256.0449698076,0.99,1243.48452010953
"male",709,16.8019660326544,2.35102525852598,0.999009002674628,1256.35993200919,0.99,1243.7963326891
"male",710,16.8114388323938,2.34993430536794,0.999057061996756,1256.67426981035,0.99,1244.10752711224
"male",711,16.8208468496994,2.34884659914848,0.999105011018479,1256.98797750661,0.99,1244.41809773154
"male",712,16.8301895681991,2.34776248169269,0.999152835404842,1257.3010493935,0.99,1244.72803889956
"male",713,16.8394664715211,2.34668229482568,0.999200520820889,1257.61347976654,0.99,1245.03734496887
"male",714,16.8486770432932,2.34560638037253,0.999248052931663,1257.92526292125,0.99,1245.34601029204
"male",715,16.8578207671435,2.34453508015835,0.999295417402211,1258.23639315317,0.99,1245.65402922163
"male",716,16.8668971267,2.34346873600822,0.999342599897574,1258.54686475781,0.99,1245.96139611023
"male",717,16.8759056055907,2.34240768974724,0.9993895860828,1258.85667203069,0.99,1246.26810531039
"male",718,16.8848456874436,2.3413522832005,0.999436361622932,1259.16580926736,0.99,1246.57415117468
"male",719,16.8937168558867,2.3403028581931,0.999482912183014,1259.47427076332,0.99,1246.87952805569
"male",720,16.9025185945479,2.33925975655014,0.99952922342809,1259.78205081411,0.99,1247.18423030597
"male",721,16.9112503870554,2.3382233200967,0.999575281023205,1260.08914371524,0.99,1247.48825227809
"male",722,16.9199117170371,2.33719389065788,0.999621070633405,1260.39554376225,0.99,1247.79158832463
"male",723,16.928502068121,2.33617181005878,0.999666577923732,1260.70124525065,0.99,1248.09423279815
"male",724,16.937020923935,2.33515742012449,0.999711788559231,1261.00624247598,0.99,1248.39618005122
"male",725,16.9454677681073,2.33415106268011,0.999756688204947,1261.31052973376,0.99,1248.69742443642
"male",726,16.9538420842658,2.33315307955072,0.999801262525924,1261.61410131951,0.99,1248.99796030631
"male",727,16.9621433560386,2.33216381256143,0.999845497187207,1261.91695152875,0.99,1249.29778201346
"male",728,16.9703710670535,2.33118360353733,0.999889377853839,1262.21907465701,0.99,1249.59688391044
"male",729,16.9785247009386,2.33021279430351,0.999932890190866,1262.52046499983,0.99,1249.89526034983
"male",730,16.986603741322,2.32925172668506,0.999976019863332,1262.82111685271,0.99,1250.19290568418
"male",731,16.9946076828695,2.32830073705166,1.00001875275976,1263.12102462737,0.99,1250.4898143811
"male",732,17.0025363630101,2.32735999236376,1.00006108170842,1263.42018634353,0.99,1250.7859844801
"male",733,17.0103900200777,2.32642946143627,1.00010300765452,1263.71860424093,0.99,1251.08141819852
"male",734,17.0181689151619,2.3255091018372,1.00014453200396,1264.01628079881,0.99,1251.37611799082
"male",735,17.0258733093525,2.32459887113454,1.00018565616267,1264.31321849645,0.99,1251.67008631149
"male",736,17.0335034637389,2.32369872689626,1.00022638153656,1264.60941981311,0.99,1251.96332561498
"male",737,17.041059639411,2.32280862669035,1.00026670953156,1264.90488722806,0.99,1252.25583835578
"male",738,17.0485420974583,2.32192852808481,1.00030664155358,1265.19962322055,0.99,1252.54762698835
"male",739,17.0559510989704,2.32105838864762,1.00034617900853,1265.49363026986,0.99,1252.83869396716
"male",740,17.0632869050371,2.32019816594678,1.00038532330234,1265.78691085524,0.99,1253.12904174669
"male",741,17.0705497767479,2.31934781755025,1.00042407584093,1266.07946745597,0.99,1253.41867278141
"male",742,17.0777399751926,2.31850730102604,1.00046243803021,1266.37130255129,0.99,1253.70758952578
"male",743,17.0848577614607,2.31767657394213,1.00050041127611,1266.66241862049,0.99,1253.99579443428
"male",744,17.0919033966419,2.31685559386651,1.00053799698453,1266.95281814281,0.99,1254.28328996138
"male",745,17.0988771418259,2.31604431836716,1.0005751965614,1267.24250359753,0.99,1254.57007856156
"male",746,17.1057792581023,2.31524270501207,1.00061201141263,1267.53147746391,0.99,1254.85616268927
"male",747,17.1126100065608,2.31445071136924,1.00064844294415,1267.81974222122,0.99,1255.14154479901
"male",748,17.1193696482909,2.31366829500664,1.00068449256187,1268.10730034871,0.99,1255.42622734522
"male",749,17.1260584443824,2.31289541349227,1.00072016167172,1268.39415432565,0.99,1255.71021278239
"male",750,17.1326766559249,2.31213202439412,1.0007554516796,1268.6803066313,0.99,1255.99350356499
"male",751,17.139224544008,2.31137808528016,1.00079036399143,1268.96575974494,0.99,1256.27610214749
"male",752,17.1457023697214,2.31063355371839,1.00082490001314,1269.25051614581,0.99,1256.55801098435
"male",753,17.1521103941547,2.30989838727679,1.00085906115065,1269.53457831319,0.99,1256.83923253006
"male",754,17.1584488783976,2.30917254352336,1.00089284880986,1269.81794872635,0.99,1257.11976923908
"male",755,17.1647180835398,2.30845598002608,1.0009262643967,1270.10062986453,0.99,1257.39962356589
"male",756,17.1709182706708,2.30774865435293,1.00095930931709,1270.38262420701,0.99,1257.67879796494
"male",757,17.1770497008803,2.30705052407191,1.00099198497695,1270.66393423306,0.99,1257.95729489073
"male",758,17.183112635258,2.306361546751,1.00102429278219,1270.94456242193,0.99,1258.23511679771
"male",759,17.1891073348935,2.30568167995819,1.00105623413873,1271.22451125289,0.99,1258.51226614036
"male",760,17.1950340608764,2.30501088126147,1.00108781045249,1271.5037832052,0.99,1258.78874537315
"male",761,17.2008930742965,2.30434910822882,1.00111902312938,1271.78238075813,0.99,1259.06455695055
"male",762,17.2066846362433,2.30369631842824,1.00114987357534,1272.06030639094,0.99,1259.33970332703
"male",763,17.2124090078066,2.3030524694277,1.00118036319626,1272.33756258289,0.99,1259.61418695706
"male",764,17.2180664500758,2.3024175187952,1.00121049339808,1272.61415181326,0.99,1259.88801029512
"male",765,17.2236572241408,2.30179142409873,1.00124026558671,1272.89007656129,0.99,1260.16117579568
"male",766,17.2291815910911,2.30117414290627,1.00126968116807,1273.16533930626,0.99,1260.4336859132
"male",767,17.2346398120164,2.3005656327858,1.00129874154807,1273.43994252743,0.99,1260.70554310216
"male",768,17.2400321480063,2.29996585130532,1.00132744813264,1273.71388870407,0.99,1260.97674981703
"male",769,17.2453588601505,2.29937475603282,1.00135580232769,1273.98718031543,0.99,1261.24730851227
"male",770,17.2506202095386,2.29879230453628,1.00138380553914,1274.25981984078,0.99,1261.51722164237
"male",771,17.2558164572603,2.29821845438368,1.00141145917291,1274.53180975939,0.99,1261.7864916618
"male",772,17.2609478644052,2.29765316314302,1.00143876463492,1274.80315255052,0.99,1262.05512102501
"male",773,17.266014692063,2.29709638838229,1.00146572333108,1275.07385069343,0.99,1262.3231121865
"male",774,17.2710172013233,2.29654808766947,1.00149233666732,1275.34390666739,0.99,1262.59046760071
"male",775,17.2759556532758,2.29600821857255,1.00151860604955,1275.61332295166,0.99,1262.85718972214
"male",776,17.2808303090101,2.29547673865951,1.00154453288368,1275.8821020255,0.99,1263.12328100524
